id,link,text,date,likes,comments
5219,https://twitter.com/moorehn/status/1732535829942112745#m,"Israeli colonel gives 🤯 interview:   The IDF purposely killed *its own Israeli citizens* on Oct 7 to prevent Hamas from capturing them.   The Israeli military used helicopters to murder Israelis, intentionally, as part of the ""Hannibal Directive.""   https://electronicintifada.net/blogs/asa-winstanley/we-blew-israeli-houses-7-october-says-israeli-colonel","Dec 6, 2023 · 11:01 PM UTC",126,5
9301,https://twitter.com/ParentsofPc/status/1734751213239837132#m,Glad we support Israel’s right to defend themselves. End hamas and all their supporters,"Dec 13, 2023 · 1:44 AM UTC",0,0
8347,https://twitter.com/_carti199/status/1734741150274113829#m,idf wants to pressure hamas for another prisoners exchange,"Dec 13, 2023 · 1:04 AM UTC",0,0
941,https://twitter.com/hien_trung2/status/1734739272346095883#m,"Đại sứ #Israel tại Liên hiệp quốc Gilad Erdan Công bố số điện thoại của người đứng đầu #Hamas Yihya Sinwar tại Đại hội đồng Liên hiệp quốc, ông nói, ""nếu bạn muốn ngừng bắn, hãy gọi cho ông ấy và yêu cầu ông ấy thả con tin và đầu hàng.""","Dec 13, 2023 · 12:57 AM UTC",21,3
4031,https://twitter.com/ShpongledHard/status/1734686517879267557#m,People need to be careful how they report on this. It is NOT an adjustment of Albanese Labor’s position AGAINST a ceasefire. It’s just a re-statement of it: we want “steps toward a ceasefire but it can’t be one sided — Hamas must surrender”.  It is actually a despicable PR ploy.,"Dec 12, 2023 · 9:27 PM UTC",146,9
2212,https://twitter.com/manudauphine/status/1734309286254158054#m,"M.Meyer est juif et soutient Netanyahou. On peut détester ce fait, mais au moins c'est clair et on comprend ce qui l'anime.  Ds le cas de M. Guiraud, je me demande bien quelles sont ses attaches précises pour soutenir à ce point le hamas.","Dec 11, 2023 · 8:28 PM UTC",0,1
1044,https://twitter.com/ViviRebeca/status/1734744373135352075#m,Hamás!,"Dec 13, 2023 · 1:17 AM UTC",0,0
9136,https://twitter.com/misterbigkitty/status/1734738981567229971#m,"The fact that Hamas would rather kill female hostages than free them proves Hamas sexual violence.   Hamas lets Gazans suffer rather than release the women they raped.  Hamas must release the hostages, surrender and beg for mercy to end the suffering in Gaza","Dec 13, 2023 · 12:56 AM UTC",0,0
1600,https://twitter.com/leadpellet/status/1734746183422083087#m,Hamas propaganda,"Dec 13, 2023 · 1:24 AM UTC",0,0
4482,https://twitter.com/OffLyin_/status/1734748065297473946#m,fuck pro #Hamas #UnitedNations,"Dec 13, 2023 · 1:32 AM UTC",0,0
6566,https://twitter.com/NotaParody2/status/1734738509552918812#m,"So you think Israel should stop a war they are in the dominant position in, and release numerous people who have murdered or attempted to murder Israelis, in exchange for the hostages so that Hamas can go on tomorrow to try to engage in further terrorist attacks, as they have said they will do?!  No.  No reason for Israel to surrender. Usually in war the side losing has to accept the terms they don't like.","Dec 13, 2023 · 12:54 AM UTC",1,1
9103,https://twitter.com/Batt4Christ/status/1734737769614692394#m,Liar…  HAMAS is responsible. THEY started this and they brought the fight home.,"Dec 13, 2023 · 12:51 AM UTC",0,0
311,https://twitter.com/icedweej/status/1734739090891759733#m,Ten Hag or Hamas Mike ?,"Dec 13, 2023 · 12:56 AM UTC",2,0
6218,https://twitter.com/RichardEdinger/status/1734740082597519570#m,What’s your solution? How will you get Hamas to release the hostages?,"Dec 13, 2023 · 1:00 AM UTC",0,1
340,https://twitter.com/BlaineStacey1/status/1734751101868789785#m,"There is nothing ""wrong-headed"" for wanting to exterminate Hamas, a group that could end this siege by surrendering instead of hiding behind Palestinians.","Dec 13, 2023 · 1:44 AM UTC",0,0
4386,https://twitter.com/ME_1948_Updates/status/1734638580318732451#m,"The occupation has murdered over 8,000 children","Dec 12, 2023 · 6:17 PM UTC",7467,29
2376,https://twitter.com/riannuzziGPC/status/1734538716859805700#m,"Quella che la stampa occidentale definisce la ""guerra Israele-Hamas"" è evidentemente ben altra cosa: un'aggressione indiscriminata contro un'intera popolazione. 4/4 https://fair.org/home/israel-hamas-war-label-obscures-israels-war-on-palestinians/","Dec 12, 2023 · 11:40 AM UTC",100,3
5682,https://twitter.com/roryr97/status/1734750876730785975#m,"If Hamas ruled ""from the river to the sea"" what would happen to the Jewish people living there?","Dec 13, 2023 · 1:43 AM UTC",1,0
716,https://twitter.com/AlmoojAzaraq/status/1733736961725411684#m,Laughing Bibi? Everyone including your scum nation knows your burning on the inside! You know once this aggression is over your history Amateurs in lounging clothes and flip flops made a joke of your coward army🔻 Your only good at killing civilians #Netanyahou_A_criminal_of_war,"Dec 10, 2023 · 6:34 AM UTC",0,0
3260,https://twitter.com/TuckerCarlson/status/1711496189323952185#m,"Ep. 29  After the Hamas attacks, what’s the wise path forward?","Oct 9, 2023 · 9:37 PM UTC",140908,9555
2010,https://twitter.com/ChristopheBaix1/status/1734126281527038429#m,"Placée sous la logorrhée infernale et extrémiste de Netanyahou, Israël se forge le péril des décennies à venir. Peut on encore espérer un sursaut de raison et lucidité de la société civile pour arrêter ce suicide ?","Dec 11, 2023 · 8:21 AM UTC",3,1
9860,https://twitter.com/DrDrew0817/status/1734750127846289713#m,Is it innate anti Muslim bigotry & Islamophobia? …Or a reaction to historical events like Hamas’ actions on 10/7? That linked with Hamas declaring that they will continue such behavior,"Dec 13, 2023 · 1:40 AM UTC",0,0
221,https://twitter.com/noplaceforsheep/status/1734682576890331177#m,"Look, if you’re arguing that the Hamas Oct 7 atrocities are unjustifiable & staying silent about Israel’s retaliatory atrocities I’m wondering about your humanity, tbh.","Dec 12, 2023 · 9:12 PM UTC",110,6
7351,https://twitter.com/lakemonstercl1/status/1734649001830424930#m,Fuck you. You Nazi Jew hater.  Biden says Israel is LOSING world support in war with Hamas in stunning rebuke: President turns on Netanyahu and says his government 'needs change' in scathing criticism during Gaza bombing | Daily Mail Online https://www.dailymail.co.uk/news/article-12856047/Biden-israel-lose-support-gaza-bombing.html,"Dec 12, 2023 · 6:58 PM UTC",214,79
5342,https://twitter.com/delawarejoel/status/1734747525070885317#m,A cease fire is easy to attain.  Hamas must fully surrender.  Stop firing missiles.  Lay down their arms.  Come out of their tunnels with their hands up.  And return the hostages unharmed.  Unless all resistance stops the war will continue.  No ceasefire.,"Dec 13, 2023 · 1:30 AM UTC",0,0
6262,https://twitter.com/MinPres/status/1734647757485277517#m,"📞: Vandaag gebeld met @IsraeliPM Netanyahu naar aanleiding van de resolutie die vandaag in de VN besproken wordt. Nederland veroordeelt het geweld van Hamas, maar roept ook op tot substantiële humanitaire pauzes om hulp toe te laten en gijzelaars vrij te laten. Nederland blijft een stevig beroep op Israël doen voor meer terughoudendheid in hun militaire inzet. Deze moet proportioneel en in lijn met het humanitair oorlogsrecht zijn.   Ik heb gezegd dat er snel iets moet gebeuren om de afgrijselijke humanitaire situatie in Gaza echt te verbeteren. Israël moet terughoudender optreden en met spoed meer hulp toelaten. Naast de oproep tot substantiële gevechtspauzes heb ik daarom concreet gevraagd om hulpverleners en materiaal voor veldhospitalen toe te laten tot Gaza en te zorgen dat hulp aankomt in de meest getroffen gebieden, waaronder noord-Gaza.   Het is goed dat de grensovergang Kerem Shalom nu gebruikt wordt voor het scannen van goederen, maar het is van het grootste belang dat deze ook zo snel mogelijk open gaat voor humanitaire toegang tot Gaza. Ten slotte heb ik premier Netanyahu laten weten dat Israël harder moet optreden tegen het geweld van kolonisten op de Westbank.","Dec 12, 2023 · 6:53 PM UTC",169,212
4352,https://twitter.com/mesut190378/status/1734750175506165812#m,"Ve siz Hamas’a mağlup oldunuz. 3200 İSRAİL askeri öldü bu savaşta , Hamas’tan toplasan 100 değil , ama 17 bin sivil öldürdünüz ve bunların 6000 i çocuk ve bebek.Kahpece savaşıyorsunuz , sadece sivil öldürüyorsunuz, göğüs göğüse savaş yapamıyorsunuz,işiniz gücünüz yalan.","Dec 13, 2023 · 1:40 AM UTC",0,0
6672,https://twitter.com/Mitchel55191897/status/1734738358021369913#m,It would help if Hamas surrendered.,"Dec 13, 2023 · 12:53 AM UTC",1,0
2957,https://twitter.com/Doncrai95047623/status/1734751813751157219#m,Evil to this degree with the Hamas needs irradicated.   The Jewish soldiers are doing every thing possible to not kill those Palestine civilians so leave the Israelis to do their job.,"Dec 13, 2023 · 1:47 AM UTC",1,0
2551,https://twitter.com/TomSawyer667/status/1734737724110696923#m,"The thing is, Hamas, Hezbollah, the Houthies and Islamic Jihad, all backed by Israel have made it clear they aren't really interested in a ceasefire. So, really, the demand only really applies to Israel.","Dec 13, 2023 · 12:51 AM UTC",0,2
5022,https://twitter.com/Andy_inColorado/status/1734742398054322489#m,"It isn't ""murder"" though.  Your starting premise is entirely faulty and you'll get nowhere with it.  This is a war, it's a war Hamas started, it's a war made all the more miserable by Hamas' war crimes, and Hamas needs to surrender to save the most lives.","Dec 13, 2023 · 1:09 AM UTC",0,2
8701,https://twitter.com/Iloveisrael1948/status/1734752086556868804#m,"I thought you can debunk those claims with actual proof but you can’t.   It doesn’t matter, all that is matter is that soon hundreds of thousands of Palestinians will move to Egypt and hamas terrorist will meet their 72 virgins   But not to worry, their leaders will meet them 72","Dec 13, 2023 · 1:48 AM UTC",0,0
561,https://twitter.com/maps1001/status/1734749013335842967#m,Israel needs to finish the job and wipe out Hamas.,"Dec 13, 2023 · 1:36 AM UTC",0,0
975,https://twitter.com/Zoza1hassan/status/1734672229495910589#m,Thieves #غزة_تحت_القصف #غزة_تقاوم #طوفان_الاقصى #غزة_تقاوم_وستنتصر #FreePalestine #Palestine #Gaza_Under_Attack #savepalestine #SaveGaza #SavegazaChildren #Gazagenocide #StopGazaGenocide #CeaseFirelnGazaNOW #IsraelIsATerrotistState #Netanyahou_A_criminal_of_war #gazaholocaust,"Dec 12, 2023 · 8:31 PM UTC",0,0
2441,https://twitter.com/MarinaMedvin/status/1712845999037706497#m,In support of the Hamas enthusiasts on the Harvard campus —,"Oct 13, 2023 · 3:01 PM UTC",128,15
12,https://twitter.com/zucco2019/status/1734744308828213335#m,"If Hamas even had a website, they definitely wouldn’t be putting it in English 🤣","Dec 13, 2023 · 1:17 AM UTC",2,0
3483,https://twitter.com/RobertWink12/status/1734747477926904157#m,"Who is ""we""? It's a big world, and most of them hate Hamas terrorists.","Dec 13, 2023 · 1:30 AM UTC",0,0
9072,https://twitter.com/Kristen28078032/status/1734737041928437952#m,"I support Zionist — and I condemn all antisemitic.  Shame on all who do not take a clear and public stand against antisemitism.  If you don’t condemn Hamas, Hezbollah, and all antisemitic hate groups, if you don’t make your voice be heard, you are a big part of the problem, just like those who didn’t speak up and stand up gainst the Nazi regime. Now is the time to choose which side of history your are choosing to be on.","Dec 13, 2023 · 12:48 AM UTC",0,0
3419,https://twitter.com/BeauGossePreten/status/1734750545288606165#m,Pourquoi aller chercher des casques bleus ? Mets donc tes amis du Hamas comme force d'interposition 🤡,"Dec 13, 2023 · 1:42 AM UTC",0,0
238,https://twitter.com/salusalemchalom/status/1733930285538988099#m,"Les sionistes sont les vrais antisémites,car c'est eux qui ont tué le plus de sémites , car l'immense majorité des sémites sont arabes ! Donc, Netanyahou est antisémite ! Salut Salem Chalom","Dec 10, 2023 · 7:22 PM UTC",0,0
958,https://twitter.com/TifMaga/status/1733988073111740552#m,Criminel sioniste 😡 #netanyahou_biden_are_terrorists_and_war_criminals,"Dec 10, 2023 · 11:12 PM UTC",0,0
1169,https://twitter.com/FranzFan0n/status/1734285787531993250#m,Netanyahou = Hitler + Staline #FreePalestine #ZionismIsNotJudaism #ZionismIsNazism,"Dec 11, 2023 · 6:55 PM UTC",0,0
3727,https://twitter.com/Glock17Gen6/status/1734745385401307342#m,On ne te retient pas. Libre à toi de partir à Gaza pour aller défendre tes « frères » palestiniens 🐀. Porte tes couilles et vas y ! Tu pourras même suivre un entraînement spécial pour égorger des femmes et des enfants juifs. Le Hamas a besoin de nouvelles recrues.,"Dec 13, 2023 · 1:21 AM UTC",0,0
2162,https://twitter.com/PChaibriant/status/1715119727167648092#m,"2015: #Netanyahou est tellement en mission effacer la Palestine de la carte qu'il est à 2 doigts de filer l'absolution à Hitler. ""Adolf n'a jamais voulu exterminer les juifs, c'est la faute des arabes"". Donc ceux d'aujourd'hui doivent payer. Tout est bon pour justifier le pire.","Oct 19, 2023 · 9:36 PM UTC",400,83
1311,https://twitter.com/EviesSantiago/status/1734679913066873285#m,"🇮🇱#URGENTE: Después que Qatar le informara a tres altos cargos de #Hamas que abandonaran el territorio, porque no podrían garantizar la seguridad de ellos de la amenaza del Mossad.  Varios dirigentes de Hamas habrían abandonado Qatar con destino desconocido. 😏  #Israel #Gaza","Dec 12, 2023 · 9:01 PM UTC",173,24
9794,https://twitter.com/Conchi4870/status/1734750974881743198#m,"that is why you, a HAMAs hacker will pay for the crimes of hiding behind the children and the innocent.[  Dam all of youl.  Allah will bring justice to your sorry assess  You are the scum of the Earth, terrorist shit","Dec 13, 2023 · 1:43 AM UTC",0,0
7157,https://twitter.com/orangilles/status/1734741280096219645#m,Vous n’avez pas grand chose de choquant à poster . Vous devriez revoir la nuit de cristal version Hamas …,"Dec 13, 2023 · 1:05 AM UTC",0,0
595,https://twitter.com/CsarGallardolv1/status/1734489896306217447#m,"""Si Jesús naciera hoy, lo haría en Gaza, bajo los escombros"".   Belén cancela las fiestas navideñas en apoyo a Gaza.  #Genocide_in_Gaza #SionismoGenocida #Netanyahou_A_criminal_of_war #PalestinaLibre","Dec 12, 2023 · 8:26 AM UTC",10,1
283,https://twitter.com/kind_source/status/1734749056209977792#m,"Hamas filmed everything and shared it themselves, he must have seen these videos too fake Dr","Dec 13, 2023 · 1:36 AM UTC",0,0
7046,https://twitter.com/barry100CA/status/1734732570783527043#m,#Israel  Palestinians are turning against Hamas as humanitarian crisis deepens  https://flip.it/XE5hC_,"Dec 13, 2023 · 12:30 AM UTC",1,0
5377,https://twitter.com/ysabellahazan/status/1734282777900527645#m,"With Guy, a hero of Israel who survived the massacre at the Nova festival, his friend Inbar is still held hostage by Hamas in Gaza. May she come home now! 🇮🇱✊🏽","Dec 11, 2023 · 6:43 PM UTC",1842,867
6563,https://twitter.com/LetMeLosseBruce/status/1734751971054330036#m,"this 👇 watch, read subtitles of this tirade by #Hamas leader. “There are #Jews (Israelis) everywhere! We must attack every Jew on the face of the planet! We must slaughter and kill them.” “…No to negotiations, no to recognizing #Israel. We will never recognize Israel!” the forgoing is a call for the #genocide of Jews/Israelis - The term ""genocide"" is defined as the intentional and systematic destruction of a racial, ethnic, religious, or national group. You deicide where you stand and own it!","Dec 13, 2023 · 1:47 AM UTC",0,0
9321,https://twitter.com/LindaFrum/status/1734258386726986023#m,"More on the morally bankrupt state of Canadian education: this woman asserts, based on her knowledge of the struggle for Indigenous rights learned in Canadian classrooms — that the  Hamas Oct 7 rapes and murders were justified.","Dec 11, 2023 · 5:06 PM UTC",1512,525
3517,https://twitter.com/MadTyAgain/status/1734751433134870823#m,Totally agree: Hamas must surrender UNCONDITIONALLY immediately and release all hostages.,"Dec 13, 2023 · 1:45 AM UTC",1,0
2324,https://twitter.com/sukanya_khansri/status/1734739843245379875#m,"Wie Anucha Angkaew als Geisel der Hamas überlebte /Deshalb sollte man sich immer informieren wohin man geht. In den Sueden Thailands sollte auch keiner gehen, weil dort  derselbe Krieg ist, schon seit 50 Jahren, in den letzten 20 Jahren mit ueber 6000 Toten und 12 000 Verletzten.","Dec 13, 2023 · 12:59 AM UTC",0,0
5790,https://twitter.com/LearnTaxidermy/status/1734738730143883392#m,I think Hamas use the aid to buy concrete for their tunnels. There's like 800 tunnels underneath Gaza. Massive tunnels. I believe this will come out more when the war is over.,"Dec 13, 2023 · 12:55 AM UTC",1,0
236,https://twitter.com/LouSummer657512/status/1733920578921275483#m,Israël a des comptes à rendre devant la justice et il ne suffira pas de donner Netanyahou en pâture et l'affubler de tous les maux. C'est l'État d'Israël tout entier qui est responsable. C'est toute notre relation diplomatique et économique avec Israël qu'il faut remettre à plat.,"Dec 10, 2023 · 6:44 PM UTC",0,0
2123,https://twitter.com/squigs24/status/1734745235681329598#m,@Harvard you should be called Hamas University.,"Dec 13, 2023 · 1:21 AM UTC",0,0
2904,https://twitter.com/SousaReis41/status/1734737146051698928#m,"“-Israelis strafed them” . LIE! Why don't you tell the truth?? The Hamas group blocked civilians at the border, they killed anyone who was against them. UN sent all kinds of help, Hamas stole everything to give to its soldiers and threw crumbs to civilians","Dec 13, 2023 · 12:49 AM UTC",0,0
1185,https://twitter.com/EmmaRincon/status/1721645369895915723#m,🇵🇸 Hamás mató a palestinos a diestra y siniestra para imponer su control sobre Gaza. Estas fotos fueron publicadas por Reuters en 2012. ¿Por qué no vimos la indignación mundial con cada uno de estos eventos? ¿Por qué nos vimos a la ONU preocupada por esto? ¿Por qué no hay protestas cuando musulmanes asesinan musulmanes?,"Nov 6, 2023 · 9:46 PM UTC",11160,510
2733,https://twitter.com/gohsbst/status/1734739660671226096#m,Aren’t the leaders of Hamas in a hotel in Qatar?,"Dec 13, 2023 · 12:58 AM UTC",0,0
8398,https://twitter.com/magenjudah/status/1734639709022753204#m,Try getting Hamas to cease their mouths from saying they’d repeat 10/7. That’s a start. Then release the hostages.   Till then I don’t feel bad for yall shilling for Hamas,"Dec 12, 2023 · 6:21 PM UTC",58,2
8751,https://twitter.com/staceylozinsky/status/1734747912389710286#m,"Sustainable cease fire = Hamas surrendering and returning remaining hostages, or Hamas being eliminated.","Dec 13, 2023 · 1:31 AM UTC",1,0
9843,https://twitter.com/jairbolsonaro/status/1732800783568003389#m,- Centenas de terroristas do HAMAS se rendem às tropas de Israel.,"Dec 7, 2023 · 4:34 PM UTC",40403,1973
6354,https://twitter.com/puerto_duc/status/1734727900820070695#m,"Un recull de vídeos perquè els gaudeixin els defensors de Hamàs i del seu còmplice subsisiari: el poble palestí. Segur que els il·lustres gourmets d'un maniqueu i atrotinat sectarisme ideològic, diran que és un muntatge del Mossad.   https://www.thisishamas.com/","Dec 13, 2023 · 12:12 AM UTC",4,0
7383,https://twitter.com/LaMadreDeSatan/status/1734691187108569210#m,"Se confirma: Qatar pide al Politburó de Hamas que se pire a otra parte, no sea que salpique la sangre. Por cierto, en Argelia estarán igual de inseguros.","Dec 12, 2023 · 9:46 PM UTC",57,5
6759,https://twitter.com/getkar1/status/1734737680297254919#m,"@nytimes is a bedrock propaganda news full of Muslim brotherhood, Hamas, Hezbollah, Houthi apologists. Aside no mainstream media today is reliable and that's the reason why people shift to YT channels much more reliable and we'll researched!","Dec 13, 2023 · 12:51 AM UTC",0,0
847,https://twitter.com/Miligor25/status/1734491661101629793#m,#Israël : Administration de #Gaza; le plan de Netanyahou https://www.jforum.fr/administration-de-gaza-le-plan-de-netanyahou.html,"Dec 12, 2023 · 8:33 AM UTC",0,0
5360,https://twitter.com/TigayBarry/status/1734538972695568543#m,"Good morning. Boker tov. בוקר טוב. Today, let’s remember David Cunio and all of our family who are still held hostage. Let’s fight for their unconditional release. Let’s fight savage Hamas and all barbaric Islamists. Let’s fight the destructive Islamist supporters hiding in civilization who tear down posters and societies. #BringThemHomeNow #StandWithIsrael","Dec 12, 2023 · 11:41 AM UTC",133,5
8677,https://twitter.com/AmyAnn19692783/status/1734739333062795442#m,Hamas soldiers turning themselves in to the IDF.,"Dec 13, 2023 · 12:57 AM UTC",0,0
8909,https://twitter.com/MKjrstad/status/1734156914177561039#m,Both Hamas and Likud should be recognized as terrorist organizations.,"Dec 11, 2023 · 10:23 AM UTC",1,0
9429,https://twitter.com/gdu1965/status/1734737943149883629#m,If they are the same civilians that spat on & beat dead bodies of Israelis while celebrating the attack then they might as well be Hamas/ISIS.,"Dec 13, 2023 · 12:52 AM UTC",0,1
3196,https://twitter.com/LotusLotfy/status/1734584123820286276#m,"🇮🇱 occupation exists for 75+ years & Hamas exists since 1987. + e.g. Bibi boasts about having helped create Hamas to keep Palestinians divided. +No one needs to “commit” to one side; international laws cover everything, but 🇺🇸  keeps blocking e.g. UN with its vetos & much more","Dec 12, 2023 · 2:40 PM UTC",45,0
7124,https://twitter.com/hyun_jinie_/status/1734747287820410940#m,"Cari aja terus sampe kiamat 😂 Wkt itu isrhell juga pernah merilis wajah asli yg katanya Abu Ubaidah, tp udah di bantah Hamas","Dec 13, 2023 · 1:29 AM UTC",5,1
5317,https://twitter.com/theoldgumtree/status/1734751473094066305#m,“Israel creates the most effective pro-Hamas propaganda.”  Israel is also Hamas's BEST recruiter bar none,"Dec 13, 2023 · 1:45 AM UTC",0,0
2284,https://twitter.com/HananyaNaftali/status/1734665012579287459#m,"Reunion of Heroes: IDF Captain Amit and Abigail met again after the dramatic rescue on Oct 7.   Amit, fighting Hamas in Kibbutz Re’im, heard Abigail's calls for help from a car's trunk and bravely saved her life from being taken into Gaza by savage Hamas terrorists.","Dec 12, 2023 · 8:02 PM UTC",355,158
15,https://twitter.com/ACOM_es/status/1734642314457317553#m,"Chen Goldstein-Almog, secuestrada por Hamás, ya de vuelta en Israel, relata el infierno que vivió, detallando como tres rehenes fueron agredidas sexualmente por sus captores: “Por la forma en que las agredieron sexualmente y profanaron sus cuerpos, no saben cómo van a afrontarlo... También vimos a un chico que fue golpeado. Hay que hacer todo lo posible para sacarlos de ahí”.","Dec 12, 2023 · 6:32 PM UTC",190,10
3663,https://twitter.com/Tim418385956391/status/1734744770587836778#m,All to show the public they caught Hamas. When it wasn’t even fuckin Hamas. Hollywood bullshit. No wonder the Jews are being targeted. Brought to you by Joe Biden and Benjamin Netanyahu. And America stand for it. Wtf man. What’s wrong with the world?  People can’t see ?,"Dec 13, 2023 · 1:19 AM UTC",0,0
9864,https://twitter.com/BerrichZak/status/1734743564351885798#m,You mean the worst nightmare for innocent civilians and infrastructure is the idf. But the worst nightmare of the idf is indeed the resistance fighters. What did Israel military achieved in 60 days? Do they released any hostage from Hamas?,"Dec 13, 2023 · 1:14 AM UTC",0,0
7272,https://twitter.com/JamesOD75633092/status/1734750604155568635#m,"Should Hamas surrender?  If so, how would you force them to? A ceasefire? Lol.","Dec 13, 2023 · 1:42 AM UTC",0,0
8674,https://twitter.com/HataKommunist/status/1734746963285885132#m,"Trend att hata Hamas? Herregud människa, det är en terroristorganisation som varken bryr sig om oskyldiga Israeliska liv eller sin egen befolknings.","Dec 13, 2023 · 1:28 AM UTC",1,0
8869,https://twitter.com/CIJAinfo/status/1734595807788015891#m,"We are thrilled to see @HMcPhersonMP celebrating #Chanukah, the story of Jewish liberation in the Jewish people’s indigenous homeland of #Israel & of defeating the enemies who sought to destroy us, like #Hamas today.","Dec 12, 2023 · 3:27 PM UTC",23,6
7129,https://twitter.com/AussieExpat007/status/1734740007686975567#m,Sally has no clue. And wants to help Nazis aka Hamas,"Dec 13, 2023 · 1:00 AM UTC",0,0
2058,https://twitter.com/flackospalace/status/1730239258642829787#m,"Wait till people realize Hamas is just a group of normal dudes than want to be able to walk freely on their own land again, not a group of terrorists trying to create “reverse oppression”","Nov 30, 2023 · 2:56 PM UTC",63393,906
905,https://twitter.com/DonKlericuzio/status/1734688703497269285#m,"📹:  Bodycam footage shows an IDF reservist of the Combat Engineering Corps’ elite Yahalom unit killing a Hamas gunman in an apartment in Gaza City’s Shujaiya neighborhood before a grenade is hurled at him by a second terrorist. The soldier, despite being injured, gets up and rushes at the second gunman, killing him from point-blank range.","Dec 12, 2023 · 9:36 PM UTC",23,6
6058,https://twitter.com/MarcoAnibal/status/1734717490503074141#m,"1.  Rendición inmediata e incondicional del Movimiento de Resistencia Islámica Hamas ante las Naciones Unidas a cambio del inicio de negociaciones de cumplimiento por parte de Israel del Mandato 181 de las Naciones Unidas del 29 de noviembre de 1947; dos estados,","Dec 12, 2023 · 11:30 PM UTC",24,1
6428,https://twitter.com/lindepemarica/status/1732131516170256765#m,"Foto de les Forces de Defensa d'Israel, bombejant aigua de mar per expulsar les rates de Hamàs dels seus túnels, segur que son bons nadadors com tots els roedors.  #RatasNadadoras #HamasISIS #NatacióHabibi","Dec 5, 2023 · 8:15 PM UTC",267,45
5,https://twitter.com/Maccledou/status/1734117458192081084#m,"Je déteste Netanyahou, mais il est possiblement renversable contrairement à Poutine qui est indéboulonnable, qui n’a pas remonté son pays, puisqu’il a perdu 40 % de PIB entre 2014 et 2016 avec ses conneries. Il était sensé faire 2 mandats et quitter le pouvoir en 2008 !","Dec 11, 2023 · 7:46 AM UTC",0,1
1194,https://twitter.com/World_At_War_6/status/1734713535874146434#m,It sounds like Hamas is under pressure. I find it hard to see that they care about the civilian population in Gaza. 🤷‍♂️,"Dec 12, 2023 · 11:15 PM UTC",5,0
5084,https://twitter.com/oontgrad/status/1734737989711045096#m,Why did hamas repeatedly carry out waves of suicide bombings in order to disrupt the peace process if they are freedom fighters? That is strange freedom fighter behavior,"Dec 13, 2023 · 12:52 AM UTC",0,1
1927,https://twitter.com/Emantawalbeh333/status/1734544024239739008#m,لا مكان آمن في غزة .. الإبادة مستمرة … #Strike_for_Gaza #طوفان_الأقصى #IsraelIsATerroristState #netanyahou_biden_are_terrorists_and_war_criminals,"Dec 12, 2023 · 12:01 PM UTC",36,14
5548,https://twitter.com/ElizabethT80320/status/1734750260474331515#m,Palestinians elected Hamas. They are the ones who should get them out.,"Dec 13, 2023 · 1:41 AM UTC",0,1
750,https://twitter.com/VVoble/status/1734737877769355546#m,The world must demand the unconditional surrender of Hamas. A ceasefire follows when Hamas is gone and the people of Gaza freed from their tyranny.,"Dec 13, 2023 · 12:51 AM UTC",0,0
2882,https://twitter.com/OphiuchiHotline/status/1734744945615901028#m,"That Hamas where holding these people hostage was completely wrong. But they havent been killed by Hamas, the direct thing that killed them was Israeli bombing and shelling and flooding. You and Bibi don't give a shit about hostages.","Dec 13, 2023 · 1:19 AM UTC",1,0
9318,https://twitter.com/Corky77714/status/1734645622026744122#m,"There was a cease-fire on October 6 and another after  that, Hamas broke them both times.  Trudeau can call all he wants, it’s clear Israel does not respect his opinion.","Dec 12, 2023 · 6:45 PM UTC",41,10
5596,https://twitter.com/Daves10Ks/status/1734738111639302322#m,Tens of videos of this   You are so full with hate you are ignoring the problem   If Hamas stopped with the human shields this was would be over today   You also are clearly ignorant of facts and history   And so consumed w hate you don’t believe woman even w video evidence,"Dec 13, 2023 · 12:52 AM UTC",0,1
3275,https://twitter.com/EretzIsrael/status/1734730403959779745#m,🚨 Hamas gunmen on top of aid trucks that hace entered the Gaza Strip shoot at Palestinian civilians. #HamasIsISIS,"Dec 13, 2023 · 12:22 AM UTC",37,5
328,https://twitter.com/_12th_man/status/1734738419207578067#m,Where will hamas teach rocket building now???,"Dec 13, 2023 · 12:54 AM UTC",0,0
6488,https://twitter.com/lilbuddymax/status/1734751106440265790#m,"These state mandated bomb shelters in Israeli buildings and at Israeli parks, and these iron dome missiles are what’s standing in the way of Hamas rockets murdering thousands more Israeli civilians. If you have a problem with this, you aren’t “pro Palestine”, you’re fucked up","Dec 13, 2023 · 1:44 AM UTC",9,0
7148,https://twitter.com/Shutupyou12/status/1734749682109169962#m,If you have to ask for proof of dead Palestinian civilians then you’re living under a rock there’s evidence absolutely everywhere. Where’s your evidence of 5k Hamas fighters dead?,"Dec 13, 2023 · 1:38 AM UTC",0,0
1533,https://twitter.com/annoidcdn/status/1734746413442162721#m,Say Hamas are terrorists. There was already a ceasefire HAMAS BROKE IT AND COMMITTED ATROCITIES! 65% of Palestinians support Hamas. Oh what have you all done - to see what Israel is fighting - check this site Hamas.com,"Dec 13, 2023 · 1:25 AM UTC",0,0
0,https://twitter.com/100156GV/status/1733836999818170766#m,"Tu a le droit de combattre l'islamisme, mais pas le Sionisme radical de Netanyahou.... ça a le mérite d'être clair !!!! Un jour prochain, ces politiques devront nous rendre des comptes !!!!....","Dec 10, 2023 · 1:12 PM UTC",3,0
